,area,id,parent_id,group,analysis_year,has_agriculture,has_buildings,has_coastline,has_cold_network,has_electricity_storage,has_employment,has_fce,has_industry,has_lignite,has_merit_order,has_metal,has_mountains,has_old_technologies,has_other,has_solar_csp,has_import_export,use_network_calculations,use_merit_order_demands,has_weather_curves,has_aggregated_chemical_industry,has_detailed_chemical_industry,has_coal_oil_for_heating_built_environment,buildings_insulation_employment_constant,households_insulation_employment_constant,co2_emission_1990_aviation_bunkers,co2_emission_1990_marine_bunkers,co2_percentage_free,co2_price,offshore_ccs_potential_mt_per_year,economic_multiplier,employment_fraction_production,employment_local_fraction,man_hours_per_man_year,lv_net_spare_capacity,lv_net_total_costs_present,lv_net_costs_per_capacity_step,lv_net_capacity_per_step,mv_net_spare_capacity,mv_net_total_costs_present,mv_net_costs_per_capacity_step,mv_net_capacity_per_step,hv_net_spare_capacity,hv_net_total_costs_present,hv_net_costs_per_capacity_step,hv_net_capacity_per_step,lv_mv_trafo_spare_capacity,lv_mv_trafo_total_costs_present,lv_mv_trafo_costs_per_capacity_step,lv_mv_trafo_capacity_per_step,mv_hv_trafo_spare_capacity,mv_hv_trafo_total_costs_present,mv_hv_trafo_costs_per_capacity_step,mv_hv_trafo_capacity_per_step,interconnection_net_costs_present,offshore_net_costs_present,flh_solar_pv_solar_radiation_max,hydrogen_electrolysis_solar_pv_capacity_ratio,insulation_detached_houses_low_share,insulation_detached_houses_medium_share,insulation_detached_houses_high_share,insulation_apartments_low_share,insulation_apartments_medium_share,insulation_apartments_high_share,insulation_semi_detached_houses_low_share,insulation_semi_detached_houses_medium_share,insulation_semi_detached_houses_high_share,insulation_corner_houses_low_share,insulation_corner_houses_medium_share,insulation_corner_houses_high_share,insulation_terraced_houses_low_share,insulation_terraced_houses_medium_share,insulation_terraced_houses_high_share,insulation_detached_houses_start_value,insulation_semi_detached_houses_start_value,insulation_apartments_start_value,insulation_corner_houses_start_value,insulation_terraced_houses_start_value,insulation_buildings_start_value,typical_roof_surface_corner_house_available_for_pv,typical_roof_surface_terraced_house_available_for_pv,typical_roof_surface_detached_house_available_for_pv,typical_roof_surface_semi_detached_house_available_for_pv,typical_roof_surface_apartment_available_for_pv,typical_useful_demand_space_heating_corner_house,typical_useful_demand_space_heating_detached_house,typical_useful_demand_space_heating_semi_detached_house,typical_useful_demand_space_heating_terraced_house,typical_useful_demand_space_heating_apartment,heat_demand_reduction_medium_insulation_corner_house,heat_demand_reduction_medium_insulation_detached_house,heat_demand_reduction_medium_insulation_semi_detached_house,heat_demand_reduction_medium_insulation_terraced_house,heat_demand_reduction_medium_insulation_apartments,heat_demand_reduction_high_insulation_corner_house,heat_demand_reduction_high_insulation_detached_house,heat_demand_reduction_high_insulation_semi_detached_house,heat_demand_reduction_high_insulation_terraced_house,heat_demand_reduction_high_insulation_apartments,heat_demand_reduction_high_insulation_buildings,heat_share_of_apartments_with_block_heating,heat_households_indoor_pipelines_investment_costs_with_block_heating_eur,heat_households_indoor_pipelines_investment_costs_without_block_heating_eur,heat_buildings_indoor_investment_costs_eur_per_kw,heat_buildings_heat_meter_investment_costs_eur_per_kw,heat_buildings_heat_meter_investment_costs_eur_per_connection,heat_exchanger_station_investment_costs_eur_per_kw,heat_sub_station_investment_costs_eur_per_kw,heat_distribution_pipelines_investment_costs_eur_per_meter,heat_length_of_distribution_pipelines_in_meter_per_residence_object_first_bracket,heat_length_of_distribution_pipelines_in_meter_per_residence_object_second_bracket,heat_length_of_distribution_pipelines_in_meter_per_residence_object_third_bracket,heat_length_of_distribution_pipelines_in_meter_per_residence_object_fourth_bracket,heat_length_of_distribution_pipelines_in_meter_per_residence_object_fifth_bracket,heat_length_of_connection_pipelines_in_meter_per_residence_first_bracket,heat_length_of_connection_pipelines_in_meter_per_residence_second_bracket,heat_length_of_connection_pipelines_in_meter_per_residence_third_bracket,heat_length_of_connection_pipelines_in_meter_per_residence_fourth_bracket,heat_length_of_connection_pipelines_in_meter_per_residence_fifth_bracket,heat_primary_pipelines_investment_costs_per_kw,heat_yearly_indoor_infrastructure_maintenance_costs_factor,heat_yearly_outdoor_infrastructure_maintenance_costs_factor,electric_vehicle_profile_1_share,electric_vehicle_profile_2_share,electric_vehicle_profile_3_share,electric_vehicle_profile_4_share,electric_vehicle_profile_5_share,solar_pv_profile_1_share,solar_pv_profile_2_share,annual_infrastructure_cost_gas,areable_land,co2_emission_1990,coast_line,interconnector_capacity,total_land_area,number_of_buildings,number_of_cars,number_of_residences,number_of_inhabitants,offshore_suitable_for_wind,residences_roof_surface_available_for_pv,buildings_roof_surface_available_for_pv,other_emission_agriculture,other_emission_built_environment,other_emission_transport,other_emission_industry_energy,number_of_detached_houses,number_of_apartments,number_of_semi_detached_houses,number_of_corner_houses,number_of_terraced_houses,init,base_dataset,scaling,uses_deprecated_initializer_inputs,derived,last_updated_at,useable
251,GM0246_heerde,100022,100022,municipality,2018,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,False,0.0093,0.014,4.6046,34.95619,0.85,0.0078,41.95,1.0,0.5,0.2,1800.0,0.25,607394.829798089,18320.0,0.02,0.25,521979.931827186,138000.0,0.2,0.25,306734.389056362,72800.0,0.2,0.25,216384.408120547,4000.0,0.02,0.25,182218.448932186,50000.0,0.2,0.0,0.0,1361.35634547,0.427,0.5217391304347826,0.4782608695652174,0.0,0.46875,0.53125,0.0,0.5,0.5,0.0,0.08695652173913043,0.9130434782608696,0.0,0.3225806451612903,0.6774193548387097,0.0,11.0,13.0,17.0,21.0,21.0,46.0,3.33e-05,3.25e-05,6.17e-05,4.58e-05,1.90666666666667e-05,0.0444436934929221,0.069849301483813,0.0539853183103173,0.0384769640276346,0.0273790433088697,23.0,23.0,26.0,31.0,32.0,69.0,67.0,69.0,69.0,67.0,74.0,0.15,2022.0,5984.0,151.0,1.35,913.0,80.0,135.0,1200.0,9.8,10.3,10.4,13.5,17.2,9.7,9.9,9.9,13.1,16.0,200.0,0.025,0.03,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.4954446278342912,39.69,0.251810989898173,0.0,60000.0,78.74,475.0,9875.0,7815.0,18603.0,12500.0,0.496951324,0.292235386,0.0315609544,0.00084484952568,0.00153532559,0.001204282209658,2966.1750384418247,1288.8140697078418,1209.7027165556124,921.2967708867249,1429.0114044079958,{},nl2018,"{'area_attribute': 'number_of_residences', 'value': 7815, 'base_value': 7587964}",False,True,2021-03-24T13:19:29.000+00:00,True
252,GM0779_geertruidenberg,734,734,municipality,2016,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,False,0.0093,0.014,4.6046,34.95619,0.85,0.0078,41.95,1.0,0.5,0.2,1800.0,0.25,1354678.72049166,18320.0,0.02,0.25,1164177.02535439,138000.0,0.2,0.25,684112.753866858,72800.0,0.2,0.25,482604.294186255,4000.0,0.02,0.25,406403.616131348,50000.0,0.2,0.0,0.0,1361.35634547,0.427,0.5217391304347826,0.4782608695652174,0.0,0.15625,0.84375,0.0,0.5,0.5,0.0,0.08695652173913043,0.9130434782608696,0.0,0.3225806451612903,0.6774193548387097,0.0,11.0,13.0,27.0,21.0,21.0,46.0,3.33e-05,3.25e-05,6.17e-05,4.58e-05,1.90666666666667e-05,0.0444436934929221,0.069849301483813,0.0539853183103173,0.0384769640276346,0.0273790433088697,23.0,23.0,26.0,31.0,32.0,69.0,67.0,69.0,69.0,67.0,74.0,0.15,2022.0,5984.0,151.0,1.35,913.0,80.0,135.0,1200.0,6.9,7.3,7.7,7.9,9.9,6.3,7.4,7.8,8.4,9.8,200.0,0.025,0.03,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.8280207971466391,15.67,0.184137541916204,0.0,60000.0,26.65,1464.0,11253.0,9553.0,21630.0,63.1723004490221,0.178757229433345,0.0893786147166724,0.018010606,0.0008039444414,0.00214257759,0.014646411415144,1110.2591821870772,1803.0529601498283,1007.880761627302,1909.4072417022162,3722.3998543335765,{},nl,"{'area_attribute': 'number_of_residences', 'value': 9553, 'base_value': 7587964}",False,True,2020-10-20T07:41:10.000+00:00,True
253,GM1930_nissewaard,874,874,municipality,2017,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,False,0.0093,0.014,4.6046,34.95619,0.85,0.0078,41.95,1.0,0.5,0.2,1800.0,0.25,2526669.354,18320.0,0.02,0.25,2171356.476,138000.0,0.2,0.25,1275968.024,72800.0,0.2,0.25,900125.9573,4000.0,0.02,0.25,758000.8061,50000.0,0.2,0.0,0.0,1361.35634547,0.427,0.2608695652173913,0.7391304347826086,0.0,0.46875,0.53125,0.0,0.5,0.5,0.0,0.08695652173913043,0.9130434782608696,0.0,0.3225806451612903,0.6774193548387097,0.0,17.0,13.0,17.0,21.0,21.0,46.0,3.33e-05,3.25e-05,6.17e-05,4.58e-05,1.90666666666667e-05,0.0444436934929221,0.069849301483813,0.0539853183103173,0.0384769640276346,0.0273790433088697,23.0,23.0,26.0,31.0,32.0,69.0,67.0,69.0,69.0,67.0,74.0,0.15,2022.0,5984.0,151.0,1.35,913.0,80.0,135.0,1200.0,2.2,3.8,4.7,5.6,7.4,0.4,2.3,3.7,4.8,6.2,200.0,0.025,0.03,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.478753984599821,0.0,0.335342602713965,0.0,60000.0,83.23,1366.0,39868.0,38655.0,85401.0,12500.0,0.628578755482562,0.314289377741281,0.027679779,0.002236408,0.006614598,0.003317524,1745.8443010642127,12417.652948434526,1074.1364197213513,6208.3296488612405,17209.036681918667,{},nl,"{'area_attribute': 'number_of_residences', 'value': 39083, 'base_value': 7587964}",False,True,2020-10-20T07:41:10.000+00:00,True
254,GM0230_elburg,100017,100017,municipality,2018,True,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,False,0.0093,0.014,4.6046,34.95619,0.85,0.0078,41.95,1.0,0.5,0.2,1800.0,0.25,695827.793523481,18320.0,0.02,0.25,597977.010024247,138000.0,0.2,0.25,351393.035738897,72800.0,0.2,0.25,247888.651448443,4000.0,0.02,0.25,208748.338048749,50000.0,0.2,0.0,0.0,1361.35634547,0.427,0.5217391304347826,0.4782608695652174,0.0,0.46875,0.53125,0.0,0.5,0.5,0.0,0.08695652173913043,0.9130434782608696,0.0,0.3225806451612903,0.6774193548387097,0.0,11.0,13.0,17.0,21.0,21.0,46.0,3.33e-05,3.25e-05,6.17e-05,4.58e-05,1.90666666666667e-05,0.0444436934929221,0.069849301483813,0.0539853183103173,0.0384769640276346,0.0273790433088697,23.0,23.0,26.0,31.0,32.0,69.0,67.0,69.0,69.0,67.0,74.0,0.15,2022.0,5984.0,151.0,1.35,913.0,80.0,135.0,1200.0,8.2,8.9,9.8,11.4,14.6,7.9,9.5,10.5,11.6,14.4,200.0,0.025,0.03,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.7746325628324013,29.72,0.149336738207267,0.198,60000.0,63.82,1149.0,11515.0,9274.0,23107.0,12500.0,0.484617853,0.380124327,0.0284481654,0.0008186422618,0.0017748581,0.0024254361605604,1800.164652567976,1310.848079413034,1177.761976694001,1734.121924902892,3251.103366422098,{},nl2018,"{'area_attribute': 'number_of_residences', 'value': 9274, 'base_value': 7587964}",False,True,2021-03-24T13:19:29.000+00:00,True
255,nl2019,100092,1,country,2019,True,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,False,0.0093,0.014,4.6046,34.95619,0.85,0.0078,41.95,1.0,0.5,0.2,1800.0,0.25,838847167.7,183200.0,0.2,0.25,720884284.7,1380000.0,2.0,0.25,423617819.7,7280000.0,20.0,0.25,298839303.5,40000.0,0.2,0.25,251654150.3,500000.0,2.0,139550090.5,26607183.6,1361.35634547,0.427,0.521739130434783,0.478260869565217,0.0,0.59375,0.40625,0.0,0.5,0.5,0.0,0.608695652173913,0.391304347826087,0.0,0.580645161290323,0.419354838709677,0.0,11.0,13.0,13.0,9.0,13.0,28.8,3.33e-05,3.25e-05,6.17e-05,4.58e-05,1.90666666666667e-05,0.0444436934929221,0.069849301483813,0.0539853183103173,0.0384769640276346,0.0273790433088697,23.0,23.0,26.0,31.0,32.0,69.0,67.0,69.0,69.0,67.0,74.0,0.15,2022.0,5984.0,151.0,1.35,913.0,80.0,135.0,1200.0,3.2,4.6,5.8,7.0,10.0,1.7,3.5,5.0,6.3,8.9,200.0,0.025,0.03,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1452.0,18457.0,158.7190073,451.0,5850.0,33679.96,392358.0,7979083.0,7587964.0,16900726.0,49589.0,145.3,72.7,20.0573864,0.6636982648,1.46563862,8.13411290374,1016787.176,2676274.9028,666982.0356,980364.9488,2247554.9368,,,,,False,2021-04-22T09:17:58.000+00:00,False
256,GM0317_eemnes,100101,100101,municipality,2018,True,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,False,0.0093,0.014,4.6046,34.95619,0.85,0.0078,41.95,1.0,0.5,0.2,1800.0,0.25,249008.608384657,18320.0,0.02,0.25,213991.772818042,138000.0,0.2,0.25,125749.347237666,72800.0,0.2,0.25,88709.316739075,4000.0,0.02,0.25,74702.5825124287,50000.0,0.2,0.0,0.0,1361.35634547,0.427,0.2608695652173913,0.7391304347826086,0.0,0.0,1.0,0.0,0.3076923076923077,0.6923076923076923,0.0,0.08695652173913043,0.9130434782608696,0.0,0.3225806451612903,0.6774193548387097,0.0,17.0,18.0,32.0,21.0,21.0,46.0,3.33e-05,3.25e-05,6.17e-05,4.58e-05,1.90666666666667e-05,0.0444436934929221,0.069849301483813,0.0539853183103173,0.0384769640276346,0.0273790433088697,23.0,23.0,26.0,31.0,32.0,69.0,67.0,69.0,69.0,67.0,74.0,0.15,2022.0,5984.0,151.0,1.35,913.0,80.0,135.0,1200.0,7.2,7.7,8.1,8.3,11.5,9.5,9.7,10.2,10.5,14.5,200.0,0.025,0.03,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7294478466160357,25.39,0.0810362022111685,0.225,60000.0,31.04,277.0,5099.0,3812.0,9112.0,12500.0,0.0748146032229619,0.0374073016114809,0.01920971,0.0003442604158,0.00091967587,0.000254107670994,362.0447250723494,363.04761904761904,358.0331491712706,865.4975006577216,1863.3770060510394,{},nl2018,"{'area_attribute': 'number_of_residences', 'value': 3812, 'base_value': 7587964}",False,True,2021-04-30T12:15:23.000+00:00,True
257,GM0160_hardenberg,10005,10005,municipality,2017,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,False,0.0093,0.014,4.6046,34.95619,0.85,0.0078,41.95,1.0,0.5,0.2,1800.0,0.25,2997185.06204984,18320.0,0.02,0.25,2575705.91254834,138000.0,0.2,0.25,1513578.45637626,72800.0,0.2,0.25,1067747.17837982,4000.0,0.02,0.25,899155.518579221,50000.0,0.2,0.0,0.0,1361.35634547,0.427,0.5217391304347826,0.4782608695652174,0.0,0.46875,0.53125,0.0,0.5,0.5,0.0,0.08695652173913043,0.9130434782608696,0.0,0.3225806451612903,0.6774193548387097,0.0,11.0,13.0,17.0,21.0,21.0,31.0,3.33e-05,3.25e-05,6.17e-05,4.58e-05,1.90666666666667e-05,0.0444436934929221,0.069849301483813,0.0539853183103173,0.0384769640276346,0.0273790433088697,23.0,23.0,26.0,31.0,32.0,69.0,67.0,69.0,69.0,67.0,74.0,0.15,2022.0,5984.0,151.0,1.35,913.0,80.0,135.0,1200.0,8.5,10.1,11.2,14.5,19.1,6.3,8.1,9.4,11.6,14.9,200.0,0.025,0.03,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.614159476771371,255.0,0.563141333937444,0.0,60000.0,312.26,2622.0,31118.0,24113.0,60211.0,12500.0,0.524046773670702,0.262023386835351,0.241102432,0.002543167866,0.00529593992,0.06221937409142,7696.694810543657,3354.765815485997,4312.135337726524,3336.8896210873145,5412.514415156507,{},nl,"{'area_attribute': 'number_of_residences', 'value': 24113, 'base_value': 7587964}",False,True,2020-10-20T07:41:10.000+00:00,True
258,hengstdal,138,138,neighbourhood,2016,False,False,False,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,True,False,0.0093,0.014,4.6046,34.95619,0.85,0.0078,41.95,1.0,0.5,0.2,1800.0,0.25,63289.7610601645,183200.0,0.2,0.25,54389.6384110789,1380000.0,2.0,0.25,31961.3293353831,7280000.0,20.0,0.25,22546.9773776836,40000.0,0.2,0.25,18986.9283180493,500000.0,2.0,0.0,0.0,1361.35634547,0.427,0.521739130434783,0.478260869565217,0.0,0.59375,0.40625,0.0,0.5,0.5,0.0,0.608695652173913,0.391304347826087,0.0,0.580645161290323,0.419354838709677,0.0,11.0,13.0,13.0,9.0,13.0,28.8,3.33e-05,3.25e-05,6.17e-05,4.58e-05,1.90666666666667e-05,0.0444436934929221,0.069849301483813,0.0539853183103173,0.0384769640276346,0.0273790433088697,23.0,23.0,26.0,31.0,32.0,69.0,67.0,69.0,69.0,67.0,74.0,0.15,2022.0,5984.0,151.0,1.35,913.0,80.0,135.0,1200.0,3.2,4.6,5.8,7.0,10.0,1.7,3.5,5.0,6.3,8.9,200.0,0.025,0.03,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7736510083600819,0.83,0.01123315,0.0,60000.0,0.83,431.0,2565.0,3469.0,7010.0,26.421886951493182,0.0434296879236889,0.0340403884351926,0.0,0.0,0.0,0.0,464.846,1223.5163,304.9251,448.1948,1027.5178,{},nl,"{'area_attribute': 'number_of_residences', 'value': 4043, 'base_value': 7587964}",False,True,2020-10-20T07:41:10.000+00:00,True
259,GM0744_baarle_nassau,711,711,municipality,2016,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,False,0.0093,0.014,4.6046,34.95619,0.85,0.0078,41.95,1.0,0.5,0.2,1800.0,0.25,625598.159115938,18320.0,0.02,0.25,537623.417958797,138000.0,0.2,0.25,315927.070362125,72800.0,0.2,0.25,222869.34419018,4000.0,0.02,0.25,187679.447727324,50000.0,0.2,0.0,0.0,1361.35634547,0.427,0.5217391304347826,0.4782608695652174,0.0,0.46875,0.53125,0.0,0.5,0.5,0.0,0.08695652173913043,0.9130434782608696,0.0,0.3225806451612903,0.6774193548387097,0.0,11.0,13.0,17.0,21.0,21.0,46.0,3.33e-05,3.25e-05,6.17e-05,4.58e-05,1.90666666666667e-05,0.0444436934929221,0.069849301483813,0.0539853183103173,0.0384769640276346,0.0273790433088697,23.0,23.0,26.0,31.0,32.0,69.0,67.0,69.0,69.0,67.0,74.0,0.15,2022.0,5984.0,151.0,1.35,913.0,80.0,135.0,1200.0,12.2,12.5,12.6,14.3,18.4,9.5,9.7,9.8,11.3,14.1,200.0,0.025,0.03,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5254626932863677,63.28,0.093199513149457,0.0,60000.0,76.16,1419.0,3935.0,2746.0,6611.0,19.3080017692319,0.064547969879777,0.0322739849398885,0.0815728664,0.00030521341634,0.000547534002,0.0002901206228638,1135.3373451327432,316.88353982300885,382.9819469026549,348.96070796460174,561.8364601769911,{},nl,"{'area_attribute': 'number_of_residences', 'value': 2746, 'base_value': 7587964}",False,True,2020-10-20T07:41:10.000+00:00,True
260,GM0503_delft,849,849,municipality,2017,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,False,0.0093,0.014,4.6046,34.95619,0.85,0.0078,41.95,1.0,0.5,0.2,1800.0,0.25,4387558.98,18320.0,0.02,0.25,3770558.498,138000.0,0.2,0.25,2215717.285,72800.0,0.2,0.25,1563067.887,4000.0,0.02,0.25,1316267.694,50000.0,0.2,0.0,0.0,1361.35634547,0.427,0.5217391304347826,0.4782608695652174,0.0,0.46875,0.53125,0.0,0.5,0.5,0.0,0.08695652173913043,0.9130434782608696,0.0,0.5806451612903226,0.4193548387096774,0.0,11.0,13.0,17.0,21.0,13.0,46.0,3.33e-05,3.25e-05,6.17e-05,4.58e-05,1.90666666666667e-05,0.0444436934929221,0.069849301483813,0.0539853183103173,0.0384769640276346,0.0273790433088697,23.0,23.0,26.0,31.0,32.0,69.0,67.0,69.0,69.0,67.0,74.0,0.15,2022.0,5984.0,151.0,1.35,913.0,80.0,135.0,1200.0,1.2,2.1,2.8,3.3,4.3,0.1,0.5,1.1,1.8,2.8,200.0,0.025,0.03,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.496408259185204,2.29,0.783758589095331,0.0,60000.0,22.85,2367.0,32380.0,49838.0,101381.0,12500.0,0.690715176884397,0.345357588442199,0.00231809,0.002859375,0.008166979,0.011863749,393.0614728666654,32308.854975278737,534.7232219708949,3417.8391016273995,13183.5212282563,{},nl,"{'area_attribute': 'number_of_residences', 'value': 49627, 'base_value': 7587964}",False,True,2020-10-20T07:41:10.000+00:00,True
261,BU00140202_schildersbuurt,717,717,neighbourhood,2016,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,False,0.0093,0.014,4.6046,34.95619,0.85,0.0078,41.95,1.0,0.5,0.2,1800.0,0.25,87678.00992,1832.0,0.002,0.25,75348.28977,1380.0,0.002,0.25,44277.39501,728.0,0.002,0.25,31235.29103,400.0,0.002,0.25,26303.40297,500.0,0.002,0.0,0.0,1361.35634547,0.427,0.6956521739130435,0.30434782608695654,0.0,0.75,0.25,0.0,0.8461538461538461,0.15384615384615385,0.0,0.43478260869565216,0.5652173913043479,0.0,0.5806451612903226,0.4193548387096774,0.0,7.000000000000001,4.0,8.0,13.0,13.0,0.0,3.33e-05,3.25e-05,6.17e-05,4.58e-05,1.90666666666667e-05,0.0444436934929221,0.069849301483813,0.0539853183103173,0.0384769640276346,0.0273790433088697,23.0,23.0,26.0,31.0,32.0,69.0,67.0,69.0,69.0,67.0,74.0,0.15,2022.0,5984.0,151.0,1.35,913.0,80.0,135.0,1200.0,3.9,3.9,3.9,3.9,3.9,3.8,3.8,3.8,3.8,3.8,200.0,0.025,0.03,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.48508664511323457,0.0,0.017160749,0.0,60000.0,0.36,138.0,1280.0,2535.0,5810.0,3.6,0.027263234,0.005682407,0.0,0.0,0.0,0.0,4.072289156626506,1775.5180722891566,2.036144578313253,129.29518072289156,624.0783132530121,{},nl,"{'area_attribute': 'number_of_residences', 'value': 2535, 'base_value': 7587964}",False,True,2020-10-20T07:41:10.000+00:00,True
262,GM0263_maasdriel,100026,100026,municipality,2018,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,False,0.0093,0.014,4.6046,34.95619,0.85,0.0078,41.95,1.0,0.5,0.2,1800.0,0.25,1410273.05309441,18320.0,0.02,0.25,1211953.40493209,138000.0,0.2,0.25,712187.891832013,72800.0,0.2,0.25,502409.775176443,4000.0,0.02,0.25,423081.915911512,50000.0,0.2,0.0,0.0,1361.35634547,0.427,0.5217391304347826,0.4782608695652174,0.0,0.15625,0.84375,0.0,0.5,0.5,0.0,0.08695652173913043,0.9130434782608696,0.0,0.3225806451612903,0.6774193548387097,0.0,11.0,13.0,27.0,21.0,21.0,46.0,3.33e-05,3.25e-05,6.17e-05,4.58e-05,1.90666666666667e-05,0.0444436934929221,0.069849301483813,0.0539853183103173,0.0384769640276346,0.0273790433088697,23.0,23.0,26.0,31.0,32.0,69.0,67.0,69.0,69.0,67.0,74.0,0.15,2022.0,5984.0,151.0,1.35,913.0,80.0,135.0,1200.0,10.2,10.7,11.2,12.5,16.2,10.2,10.6,10.8,12.0,15.0,200.0,0.025,0.03,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.8810263201037853,53.44,0.23771032013183,0.0,60000.0,66.13,963.0,13521.0,9830.0,24350.0,12500.0,0.971066377,0.742372023,0.042457247,0.0010563801168,0.00230138672,0.0008841295312,3496.5570264765784,832.847250509165,1750.7810590631364,1547.5743380855397,2202.2403258655804,{},nl2018,"{'area_attribute': 'number_of_residences', 'value': 9830, 'base_value': 7587964}",False,True,2021-03-24T13:19:29.000+00:00,True
263,GM0183_tubbergen,10017,10017,municipality,2017,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,False,0.0093,0.014,4.6046,34.95619,0.85,0.0078,41.95,1.0,0.5,0.2,1800.0,0.25,755177.71186656,18320.0,0.02,0.25,648980.846097346,138000.0,0.2,0.25,381364.744502966,72800.0,0.2,0.25,269032.059858651,4000.0,0.02,0.25,226553.313550965,50000.0,0.2,0.0,0.0,1361.35634547,0.427,0.2608695652173913,0.7391304347826086,0.0,0.46875,0.53125,0.0,0.5,0.5,0.0,0.08695652173913043,0.9130434782608696,0.0,0.3225806451612903,0.6774193548387097,0.0,17.0,13.0,17.0,21.0,21.0,46.0,3.33e-05,3.25e-05,6.17e-05,4.58e-05,1.90666666666667e-05,0.0444436934929221,0.069849301483813,0.0539853183103173,0.0384769640276346,0.0273790433088697,23.0,23.0,26.0,31.0,32.0,69.0,67.0,69.0,69.0,67.0,74.0,0.15,2022.0,5984.0,151.0,1.35,913.0,80.0,135.0,1200.0,12.2,13.5,16.4,20.2,22.9,10.0,11.0,14.1,16.5,18.4,200.0,0.025,0.03,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5974372044991252,126.03,0.187448326264526,0.0,60000.0,147.01,416.0,12110.0,8348.0,21153.0,12500.0,0.244870061378551,0.122435030689275,0.15626958,0.0009891882738,0.001803504804,0.00095752317106,3360.1198090692124,1897.7255369928403,1648.6801909307878,655.4873508353222,785.9871121718378,{},nl,"{'area_attribute': 'number_of_residences', 'value': 8348, 'base_value': 7587964}",False,True,2020-10-20T07:41:10.000+00:00,True
264,GM0153_enschede,913,913,municipality,2017,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,False,0.0093,0.014,4.6046,34.95619,0.85,0.0078,41.95,1.0,0.5,0.2,1800.0,0.25,5980254.65284983,18320.0,0.02,0.25,5139281.34199206,138000.0,0.2,0.25,3020028.59977115,72800.0,0.2,0.25,2130465.72012676,4000.0,0.02,0.25,1794076.39578366,50000.0,0.2,0.0,0.0,1361.35634547,0.427,0.2608695652173913,0.7391304347826086,0.0,0.46875,0.53125,0.0,0.6538461538461539,0.34615384615384615,0.0,0.08695652173913043,0.9130434782608696,0.0,0.3225806451612903,0.6774193548387097,0.0,17.0,9.0,17.0,21.0,21.0,46.0,3.33e-05,3.25e-05,6.17e-05,4.58e-05,1.90666666666667e-05,0.0444436934929221,0.069849301483813,0.0539853183103173,0.0384769640276346,0.0273790433088697,23.0,23.0,26.0,31.0,32.0,69.0,67.0,69.0,69.0,67.0,74.0,0.15,2022.0,5984.0,151.0,1.35,913.0,80.0,135.0,1200.0,4.2,4.8,5.3,5.9,8.2,3.1,4.3,5.3,6.2,8.2,200.0,0.025,0.03,1.0,0.0,0.0,0.0,0.0,1.0,0.0,14.362391808922656,69.13,0.698190592671029,0.0,60000.0,140.99,3730.0,65988.0,74564.0,158140.0,12500.0,1.21874593874855,0.609372969374277,0.0396331718,0.005547673536,0.01261471516,0.03980685898322,6174.779055402451,26144.62187589091,9696.42763470493,11356.532167632804,21191.639266368904,{},nl,"{'area_attribute': 'number_of_residences', 'value': 75056, 'base_value': 7587964}",False,True,2020-10-20T07:41:10.000+00:00,True
